id,date,temperature_C,humidity_percent,air_quality_index,occupant_count,system_age,noise_level_db,light_efficiency,light_level_lux,comfort_rating
1527,07-03-2023,33.1,42.1,59,1,4.25,45,0.8725,389,5
1528,08-03-2023,32.6,45.7,54,2,4.25,43,0.8725,392,5
1529,09-03-2023,29.7,43.6,71,4,4.25,44,0.8725,395,4
1530,10-03-2023,28.8,40,73,1,4.25,46,0.8725,399,4
1531,11-03-2023,30.8,41.9,75,2,4.25,47,0.8725,402,4
1532,12-03-2023,28,42.9,69,1,4.25,59,0.8725,405,4
1533,13-03-2023,31.2,31.6,72,1,4.25,54,0.8725,409,5
1534,14-03-2023,30.6,44.3,78,1,4.25,54,0.8725,412,4
1535,15-03-2023,30.2,36.8,85,2,4.25,54,0.8725,416,4
1536,16-03-2023,28.6,35.7,55,2,4.25,43,0.8725,419,5
1537,17-03-2023,31.8,32.8,72,2,4.25,42,0.8725,422,5
1538,18-03-2023,30.3,32,78,1,4.25,43,0.8725,426,5
1539,19-03-2023,29.4,34,67,1,4.25,55,0.8725,429,4
1540,20-03-2023,26.9,36.9,94,4,4.25,46,0.8725,433,4
1541,21-03-2023,31.3,50,70,2,4.25,42,0.8725,436,4
1542,22-03-2023,34,37.4,77,2,4.25,46,0.8725,440,5
1543,23-03-2023,33.9,40.6,83,2,4.25,47,0.8725,443,5
1544,24-03-2023,30.8,41.5,72,2,4.25,50,0.8725,447,4
1545,25-03-2023,30.6,39.9,59,2,4.25,50,0.8725,450,4
1546,26-03-2023,32.3,38.6,74,1,4.25,44,0.8725,453,5
1547,27-03-2023,30.1,32.8,89,3,4.25,52,0.8725,457,4
1548,28-03-2023,32.1,45.8,76,2,4.25,45,0.8725,460,4
1549,29-03-2023,32.9,47.4,71,4,4.25,48,0.8725,464,4
1550,30-03-2023,33.6,29.7,89,1,4.25,52,0.8725,467,5
1551,31-03-2023,31.7,32.8,77,2,4.25,45,0.8725,471,5
1552,01-04-2023,31.5,36.3,75,4,4.333333333,46,0.87,473,5
1553,02-04-2023,30.6,32.6,82,1,4.333333333,51,0.87,476,4
1554,03-04-2023,30.7,39.7,89,1,4.333333333,44,0.87,479,4
1555,04-04-2023,31.6,33.3,105,2,4.333333333,47,0.87,483,4
1556,05-04-2023,32.5,47.6,90,1,4.333333333,51,0.87,486,4
1557,06-04-2023,33.4,42.5,94,3,4.333333333,59,0.87,489,4
1558,07-04-2023,30.8,37.4,77,4,4.333333333,51,0.87,493,4
1559,08-04-2023,34.3,41.3,72,1,4.333333333,51,0.87,496,5
1560,09-04-2023,31.7,41.5,84,2,4.333333333,51,0.87,499,4
1561,10-04-2023,32.1,32.9,84,1,4.333333333,43,0.87,503,5
1562,11-04-2023,31,31.4,73,2,4.333333333,49,0.87,506,5
1563,12-04-2023,28.5,35.7,82,2,4.333333333,48,0.87,509,4
1564,13-04-2023,33.5,39.4,88,4,4.333333333,50,0.87,512,4
1565,14-04-2023,33.2,35.6,88,3,4.333333333,49,0.87,515,5
1566,15-04-2023,31.7,26.9,90,2,4.333333333,50,0.87,518,5
1567,16-04-2023,32.2,30.5,88,1,4.333333333,47,0.87,522,5
1568,17-04-2023,32.9,34,81,1,4.333333333,49,0.87,525,5
1569,18-04-2023,29.8,33.8,81,1,4.333333333,42,0.87,528,4
1570,19-04-2023,31.3,43.9,74,1,4.333333333,47,0.87,531,4
1571,20-04-2023,33.3,26.9,105,1,4.333333333,55,0.87,534,5
1572,21-04-2023,30.2,36.2,87,1,4.333333333,50,0.87,537,4
1573,22-04-2023,32.6,40.9,85,2,4.333333333,48,0.87,540,4
1574,23-04-2023,30.1,44.7,78,2,4.333333333,58,0.87,543,4
1575,24-04-2023,32.8,31.2,117,4,4.333333333,42,0.87,545,4
1576,25-04-2023,32,35.5,78,1,4.333333333,43,0.87,548,5
1577,26-04-2023,29.6,35.7,84,5,4.333333333,57,0.87,551,4
1578,27-04-2023,33.8,33.7,93,2,4.333333333,49,0.87,554,5
1579,28-04-2023,30.9,32.1,95,2,4.333333333,47,0.87,557,4
1580,29-04-2023,30.8,34.6,99,2,4.333333333,42,0.87,559,4
1581,30-04-2023,32.2,25,108,1,4.333333333,51,0.87,562,5
1582,01-05-2023,33.6,35.6,95,3,4.416666667,51,0.8675,563,4
1583,02-05-2023,30.4,32.7,80,1,4.416666667,43,0.8675,566,5
1584,03-05-2023,31.9,30.8,88,1,4.416666667,48,0.8675,569,5
1585,04-05-2023,32.4,42,94,4,4.416666667,47,0.8675,571,4
1586,05-05-2023,32.8,28.3,112,3,4.416666667,50,0.8675,574,4
1587,06-05-2023,32,29.5,78,2,4.416666667,43,0.8675,576,5
1588,07-05-2023,31.1,41.4,104,3,4.416666667,55,0.8675,578,4
1589,08-05-2023,30.4,27.2,94,1,4.416666667,53,0.8675,581,4
1590,09-05-2023,31.7,28.5,101,1,4.416666667,47,0.8675,583,5
1591,10-05-2023,29.9,30.4,92,2,4.416666667,47,0.8675,585,4
1592,11-05-2023,27.1,35.2,85,2,4.416666667,48,0.8675,588,4
1593,12-05-2023,32.1,32,101,4,4.416666667,45,0.8675,590,5
1594,13-05-2023,32.7,25,100,5,4.416666667,46,0.8675,592,5
1595,14-05-2023,27.7,28.1,103,3,4.416666667,47,0.8675,594,4
1596,15-05-2023,29.7,27.6,94,3,4.416666667,57,0.8675,596,4
1597,16-05-2023,32.1,30.2,88,2,4.416666667,53,0.8675,598,5
1598,17-05-2023,34.2,32.7,79,3,4.416666667,53,0.8675,600,5
1599,18-05-2023,31.1,32.6,103,4,4.416666667,50,0.8675,602,4
1600,19-05-2023,29.9,25,99,3,4.416666667,43,0.8675,604,5
1601,20-05-2023,30.6,35.7,86,2,4.416666667,48,0.8675,606,4
1602,21-05-2023,32.9,31.6,90,4,4.416666667,53,0.8675,607,5
1603,22-05-2023,29.8,37.2,91,3,4.416666667,42,0.8675,609,4
1604,23-05-2023,29.4,32.4,81,2,4.416666667,52,0.8675,611,4
1605,24-05-2023,29.8,35.7,88,2,4.416666667,60,0.8675,612,4
1606,25-05-2023,29.1,32.5,85,3,4.416666667,54,0.8675,614,4
1607,26-05-2023,30.6,36.8,92,3,4.416666667,56,0.8675,615,4
1608,27-05-2023,32.7,32.7,89,4,4.416666667,50,0.8675,617,5
1609,28-05-2023,30.7,29.6,81,2,4.416666667,53,0.8675,618,5
1610,29-05-2023,29.8,41.4,117,5,4.416666667,45,0.8675,619,4
1611,30-05-2023,29.6,34.5,110,3,4.416666667,53,0.8675,621,4
1612,31-05-2023,27.6,32.9,90,2,4.416666667,52,0.8675,622,4
1613,01-06-2023,31.2,25,100,3,4.5,50,0.865,622,5
1614,02-06-2023,29.6,25,102,2,4.5,55,0.865,623,4
1615,03-06-2023,29.4,31.5,110,2,4.5,46,0.865,624,4
1616,04-06-2023,34.3,30.7,90,2,4.5,48,0.865,625,5
1617,05-06-2023,29.9,27,109,3,4.5,49,0.865,626,4
1618,06-06-2023,28.2,30.7,93,2,4.5,43,0.865,627,4
1619,07-06-2023,28.6,38,85,2,4.5,50,0.865,627,4
1620,08-06-2023,30.9,33.6,106,2,4.5,40,0.865,628,4
1621,09-06-2023,29.2,25,112,3,4.5,54,0.865,629,4
1622,10-06-2023,26.8,29.6,125,3,4.5,49,0.865,629,4
1623,11-06-2023,30.2,26.2,87,2,4.5,46,0.865,630,5
1624,12-06-2023,27.7,28.3,106,4,4.5,44,0.865,630,4
1625,13-06-2023,31.4,28.2,95,4,4.5,47,0.865,631,5
1626,14-06-2023,30.1,28,107,5,4.5,52,0.865,631,4
1627,15-06-2023,27.7,25,85,4,4.5,51,0.865,632,4
1628,16-06-2023,30.2,29.8,87,3,4.5,45,0.865,632,5
1629,17-06-2023,28.2,27.7,92,3,4.5,44,0.865,632,4
1630,18-06-2023,29.3,25,100,3,4.5,52,0.865,632,4
1631,19-06-2023,28.6,40.9,93,5,4.5,45,0.865,632,4
1632,20-06-2023,26.5,36.2,106,3,4.5,49,0.865,632,4
1633,21-06-2023,26.7,29,110,5,4.5,49,0.865,632,4
1634,22-06-2023,29.1,31,106,6,4.5,50,0.865,632,4
1635,23-06-2023,26.9,25.2,116,4,4.5,53,0.865,632,4
1636,24-06-2023,26.7,39.6,104,4,4.5,42,0.865,632,4
1637,25-06-2023,25.7,40.7,88,3,4.5,39,0.865,632,4
1638,26-06-2023,27.6,32.1,114,3,4.5,46,0.865,632,4
1639,27-06-2023,30,36.5,94,4,4.5,58,0.865,631,4
1640,28-06-2023,25.1,32.4,109,3,4.5,59,0.865,631,4
1641,29-06-2023,26.7,25,116,3,4.5,58,0.865,630,4
1642,30-06-2023,28.6,29.7,105,6,4.5,48,0.865,630,4
1643,01-07-2023,26.2,32.6,85,4,4.583333333,40,0.8625,628,4
1644,02-07-2023,26.9,29.7,91,4,4.583333333,37,0.8625,627,5
1645,03-07-2023,24.5,31.1,113,4,4.583333333,46,0.8625,626,4
1646,04-07-2023,26.6,31.8,98,4,4.583333333,48,0.8625,626,4
1647,05-07-2023,25.5,32,101,4,4.583333333,55,0.8625,625,4
1648,06-07-2023,27.2,32.8,107,4,4.583333333,53,0.8625,624,4
1649,07-07-2023,27.3,27.4,107,3,4.583333333,50,0.8625,623,4
1650,08-07-2023,29.3,29.3,103,3,4.583333333,44,0.8625,622,5
1651,09-07-2023,26.2,26.6,98,4,4.583333333,44,0.8625,621,4
1652,10-07-2023,25.6,38.1,97,5,4.583333333,50,0.8625,620,4
1653,11-07-2023,25.3,25,108,4,4.583333333,52,0.8625,619,4
1654,12-07-2023,24.4,39.3,105,4,4.583333333,51,0.8625,617,4
1655,13-07-2023,25.3,40.6,97,5,4.583333333,43,0.8625,616,4
1656,14-07-2023,24.2,32.3,110,4,4.583333333,52,0.8625,615,4
1657,15-07-2023,24.7,25,98,4,4.583333333,51,0.8625,613,4
1658,16-07-2023,26.3,32.4,91,5,4.583333333,43,0.8625,612,4
1659,17-07-2023,22.7,34,92,4,4.583333333,45,0.8625,610,4
1660,18-07-2023,25.8,29.5,89,5,4.583333333,52,0.8625,609,4
1661,19-07-2023,25.9,32.2,96,7,4.583333333,47,0.8625,607,4
1662,20-07-2023,23.6,42.6,111,4,4.583333333,57,0.8625,606,3
1663,21-07-2023,20.5,38.4,91,5,4.583333333,51,0.8625,604,3
1664,22-07-2023,22.6,30.7,100,4,4.583333333,46,0.8625,602,4
1665,23-07-2023,25.3,27.5,92,4,4.583333333,49,0.8625,600,4
1666,24-07-2023,23.2,34.1,96,4,4.583333333,49,0.8625,598,4
1667,25-07-2023,21.6,34.9,83,4,4.583333333,45,0.8625,597,4
1668,26-07-2023,22.2,38.6,96,5,4.583333333,44,0.8625,595,4
1669,27-07-2023,24.1,33.7,96,4,4.583333333,52,0.8625,593,4
1670,28-07-2023,23.5,39.1,103,6,4.583333333,53,0.8625,590,4
1671,29-07-2023,22.2,46.4,100,4,4.583333333,52,0.8625,588,3
1672,30-07-2023,21.9,41.1,85,7,4.583333333,56,0.8625,586,4
1673,31-07-2023,21.7,37,108,4,4.583333333,46,0.8625,584,4
1674,01-08-2023,20.8,36.5,99,5,4.666666667,57,0.86,581,3
1675,02-08-2023,24.5,35.9,99,7,4.666666667,44,0.86,578,4
1676,03-08-2023,21.4,43.8,97,4,4.666666667,44,0.86,576,4
1677,04-08-2023,23.6,35,91,6,4.666666667,40,0.86,574,4
1678,05-08-2023,23.9,38.6,99,4,4.666666667,47,0.86,571,4
1679,06-08-2023,23,38.8,101,4,4.666666667,46,0.86,569,4
1680,07-08-2023,20.8,36.3,78,5,4.666666667,51,0.86,566,4
1681,08-08-2023,21.9,32.2,90,6,4.666666667,50,0.86,564,4
1682,09-08-2023,21.1,40.9,93,6,4.666666667,43,0.86,561,4
1683,10-08-2023,19.7,39.2,98,5,4.666666667,47,0.86,558,3
1684,11-08-2023,21.4,42.3,107,5,4.666666667,47,0.86,556,3
1685,12-08-2023,19,37.3,87,5,4.666666667,40,0.86,553,4
1686,13-08-2023,22.4,46.3,90,4,4.666666667,44,0.86,550,4
1687,14-08-2023,19.8,36.1,89,5,4.666666667,45,0.86,548,4
1688,15-08-2023,20.7,49.3,86,6,4.666666667,56,0.86,545,3
1689,16-08-2023,20.7,32.2,90,5,4.666666667,50,0.86,542,4
1690,17-08-2023,19.8,43.4,101,4,4.666666667,52,0.86,539,3
1691,18-08-2023,20.9,43.9,83,7,4.666666667,41,0.86,536,4
1692,19-08-2023,19.2,37.8,97,6,4.666666667,55,0.86,533,3
1693,20-08-2023,21.1,44.1,76,6,4.666666667,55,0.86,530,4
1694,21-08-2023,17.7,48.6,87,7,4.666666667,39,0.86,527,3
1695,22-08-2023,19.8,31.4,89,7,4.666666667,45,0.86,524,4
1696,23-08-2023,22.4,45.3,109,6,4.666666667,51,0.86,521,3
1697,24-08-2023,17.9,30.5,89,5,4.666666667,52,0.86,518,4
1698,25-08-2023,18.3,38.4,69,6,4.666666667,45,0.86,515,4
1699,26-08-2023,20,51.7,71,7,4.666666667,47,0.86,512,3
1700,27-08-2023,19.4,40.9,91,7,4.666666667,46,0.86,509,4
1701,28-08-2023,19.5,38.2,97,6,4.666666667,49,0.86,506,4
1702,29-08-2023,19.6,43.3,94,6,4.666666667,55,0.86,502,3
1703,30-08-2023,19.7,54.9,92,6,4.666666667,45,0.86,499,3
1704,31-08-2023,20.4,35.6,101,6,4.666666667,54,0.86,496,4
1705,01-09-2023,19.2,39.8,84,5,4.75,45,0.8575,491,4
1706,02-09-2023,18.1,52.8,98,6,4.75,45,0.8575,488,3
1707,03-09-2023,19.4,54.9,72,6,4.75,53,0.8575,485,3
1708,04-09-2023,21.2,45.3,79,6,4.75,53,0.8575,481,4
1709,05-09-2023,18,39.9,70,5,4.75,53,0.8575,478,4
1710,06-09-2023,16.7,56.8,85,6,4.75,42,0.8575,475,3
1711,07-09-2023,19.7,54.6,87,7,4.75,46,0.8575,471,3
1712,08-09-2023,17.8,50.3,88,5,4.75,53,0.8575,468,3
1713,09-09-2023,15,43.1,88,8,4.75,49,0.8575,465,3
1714,10-09-2023,19.1,47.1,77,6,4.75,43,0.8575,461,4
1715,11-09-2023,16.9,46.8,84,7,4.75,51,0.8575,458,3
1716,12-09-2023,17.5,49.5,71,6,4.75,45,0.8575,454,3
1717,13-09-2023,18.1,55.4,99,6,4.75,58,0.8575,451,3
1718,14-09-2023,17.8,52.8,82,6,4.75,57,0.8575,448,3
1719,15-09-2023,18.5,43.3,80,7,4.75,52,0.8575,444,3
1720,16-09-2023,16.7,55.8,100,5,4.75,56,0.8575,441,3
1721,17-09-2023,18.1,50.7,72,6,4.75,49,0.8575,437,3
1722,18-09-2023,16.9,52.8,73,6,4.75,53,0.8575,434,3
1723,19-09-2023,18.3,57,73,6,4.75,56,0.8575,430,3
1724,20-09-2023,18.1,44.3,83,5,4.75,50,0.8575,427,3
1725,21-09-2023,15.7,49.9,87,5,4.75,48,0.8575,424,3
1726,22-09-2023,18.7,47.7,90,6,4.75,40,0.8575,420,3
1727,23-09-2023,16.2,42.8,108,7,4.75,48,0.8575,417,3
1728,24-09-2023,18.1,52.6,59,6,4.75,53,0.8575,413,3
1729,25-09-2023,17.4,63.6,88,6,4.75,54,0.8575,410,3
1730,26-09-2023,19.6,42.1,76,6,4.75,51,0.8575,406,4
1731,27-09-2023,16.4,51.4,75,6,4.75,46,0.8575,403,3
1732,28-09-2023,16.2,55,74,6,4.75,39,0.8575,400,3
1733,29-09-2023,16.7,52.6,71,6,4.75,46,0.8575,396,3
1734,30-09-2023,16.2,51.7,97,7,4.75,47,0.8575,393,3
1735,01-10-2023,17.8,46,88,7,4.833333333,47,0.855,388,3
1736,02-10-2023,15,53.8,79,6,4.833333333,52,0.855,385,3
1737,03-10-2023,15,49.1,92,6,4.833333333,59,0.855,381,3
1738,04-10-2023,15,42.2,63,6,4.833333333,49,0.855,378,3
1739,05-10-2023,17.9,59.3,65,5,4.833333333,48,0.855,375,3
1740,06-10-2023,19.1,58.3,56,6,4.833333333,48,0.855,371,3
1741,07-10-2023,16.3,54,70,5,4.833333333,49,0.855,368,3
1742,08-10-2023,16.2,55.1,79,8,4.833333333,45,0.855,365,3
1743,09-10-2023,16.5,59.5,78,6,4.833333333,49,0.855,362,3
1744,10-10-2023,18.2,55.5,78,5,4.833333333,51,0.855,358,3
1745,11-10-2023,15,59.1,62,6,4.833333333,50,0.855,355,3
1746,12-10-2023,16.8,53.3,84,5,4.833333333,51,0.855,352,3
1747,13-10-2023,17.9,61.5,78,7,4.833333333,51,0.855,349,3
1748,14-10-2023,17.1,56.8,82,7,4.833333333,40,0.855,346,3
1749,15-10-2023,16.7,56.3,56,7,4.833333333,52,0.855,342,3
1750,16-10-2023,17.9,49.2,78,7,4.833333333,46,0.855,339,3
1751,17-10-2023,15,57.2,62,7,4.833333333,43,0.855,336,3
1752,18-10-2023,17.4,51.7,70,5,4.833333333,43,0.855,333,3
1753,19-10-2023,15.4,52.9,79,8,4.833333333,51,0.855,330,3
1754,20-10-2023,15,52.2,74,6,4.833333333,48,0.855,327,3
1755,21-10-2023,17.2,51.1,64,5,4.833333333,40,0.855,324,3
1756,22-10-2023,18.5,67.2,73,7,4.833333333,51,0.855,321,3
1757,23-10-2023,16.3,63.4,57,6,4.833333333,42,0.855,318,3
1758,24-10-2023,17.9,66.5,83,5,4.833333333,50,0.855,316,3
1759,25-10-2023,18.9,50.9,69,5,4.833333333,50,0.855,313,3
1760,26-10-2023,18.5,57.6,82,5,4.833333333,53,0.855,310,3
1761,27-10-2023,19,50.9,66,5,4.833333333,58,0.855,307,3
1762,28-10-2023,17.7,54,65,6,4.833333333,42,0.855,304,3
1763,29-10-2023,16.7,53.1,63,5,4.833333333,49,0.855,302,3
1764,30-10-2023,15,64,79,6,4.833333333,47,0.855,300,3
1765,31-10-2023,16.3,55.9,63,5,4.833333333,51,0.855,300,3
1766,01-11-2023,15.5,63.4,76,7,4.916666667,50,0.8525,300,3
1767,02-11-2023,20,61.2,65,5,4.916666667,47,0.8525,300,3
1768,03-11-2023,16.5,69.8,49,8,4.916666667,47,0.8525,300,3
1769,04-11-2023,17,51,63,6,4.916666667,43,0.8525,300,3
1770,05-11-2023,17.7,64.8,56,5,4.916666667,54,0.8525,300,3
1771,06-11-2023,17,64.4,68,6,4.916666667,51,0.8525,300,3
1772,07-11-2023,19.5,53.9,56,5,4.916666667,54,0.8525,300,3
1773,08-11-2023,16.1,63.9,77,7,4.916666667,47,0.8525,300,3
1774,09-11-2023,17.4,60.6,66,6,4.916666667,46,0.8525,300,3
1775,10-11-2023,16.1,57.9,65,5,4.916666667,44,0.8525,300,3
1776,11-11-2023,15.3,55,73,4,4.916666667,51,0.8525,300,3
1777,12-11-2023,16.4,55.6,76,5,4.916666667,44,0.8525,300,3
1778,13-11-2023,17.3,69.5,66,5,4.916666667,58,0.8525,300,3
1779,14-11-2023,16.8,59.4,58,4,4.916666667,42,0.8525,300,3
1780,15-11-2023,16.5,63.3,48,5,4.916666667,50,0.8525,300,3
1781,16-11-2023,15.5,55.5,59,4,4.916666667,57,0.8525,300,3
1782,17-11-2023,17.5,55.7,59,8,4.916666667,52,0.8525,300,3
1783,18-11-2023,15.5,65,66,5,4.916666667,50,0.8525,300,3
1784,19-11-2023,18.9,52.9,61,5,4.916666667,44,0.8525,300,4
1785,20-11-2023,18,57.7,71,8,4.916666667,42,0.8525,300,3
1786,21-11-2023,15.8,59.9,58,4,4.916666667,53,0.8525,300,3
1787,22-11-2023,17.6,60.4,64,5,4.916666667,56,0.8525,300,3
1788,23-11-2023,17,59,76,5,4.916666667,47,0.8525,300,3
1789,24-11-2023,18.7,61.9,67,7,4.916666667,43,0.8525,300,3
1790,25-11-2023,20.3,63.4,63,5,4.916666667,37,0.8525,300,3
1791,26-11-2023,15.6,63.6,57,4,4.916666667,44,0.8525,300,3
1792,27-11-2023,18.7,55,57,6,4.916666667,48,0.8525,300,3
1793,28-11-2023,18.3,58.6,54,6,4.916666667,57,0.8525,300,3
1794,29-11-2023,19.7,66,57,5,4.916666667,52,0.8525,300,3
1795,30-11-2023,19.1,64.5,70,4,4.916666667,50,0.8525,300,3
1796,01-12-2023,17.7,53.1,60,4,5,47,0.85,300,3
1797,02-12-2023,18.5,61.8,49,5,5,46,0.85,300,3
1798,03-12-2023,17.9,50.1,80,4,5,56,0.85,300,3
1799,04-12-2023,20.8,60.2,65,6,5,50,0.85,300,3
1800,05-12-2023,19.3,69.5,48,4,5,38,0.85,300,3
1801,06-12-2023,22.2,55.2,57,5,5,46,0.85,300,4
1802,07-12-2023,19.4,55.7,63,6,5,45,0.85,300,3
1803,08-12-2023,18.5,63.7,78,4,5,46,0.85,300,3
1804,09-12-2023,17.4,52.1,50,4,5,52,0.85,300,3
1805,10-12-2023,17.1,56.7,71,4,5,48,0.85,300,3
1806,11-12-2023,17.6,62.8,75,4,5,49,0.85,300,3
1807,12-12-2023,20.5,56.6,55,5,5,56,0.85,300,3
1808,13-12-2023,20.9,58.5,58,5,5,46,0.85,300,3
1809,14-12-2023,17.9,63.3,50,3,5,58,0.85,300,3
1810,15-12-2023,21.8,61.7,59,3,5,46,0.85,300,3
1811,16-12-2023,19.8,60.8,60,3,5,49,0.85,300,3
1812,17-12-2023,20.9,57.7,67,3,5,48,0.85,300,3
1813,18-12-2023,23.2,61.2,71,4,5,50,0.85,300,3
1814,19-12-2023,22.2,58.7,53,4,5,51,0.85,300,3
1815,20-12-2023,20.6,61.5,41,4,5,51,0.85,300,3
1816,21-12-2023,19.8,56.6,60,4,5,45,0.85,300,3
1817,22-12-2023,18,58.1,63,3,5,43,0.85,300,3
1818,23-12-2023,20.3,54,63,4,5,62,0.85,300,3
1819,24-12-2023,21.2,58.7,57,4,5,47,0.85,300,3
1820,25-12-2023,20.2,54.7,61,4,5,52,0.85,300,3
1821,26-12-2023,21.6,53.1,75,5,5,41,0.85,300,4
1822,27-12-2023,22,59.8,64,4,5,48,0.85,300,3
1823,28-12-2023,21.7,59.5,56,5,5,48,0.85,300,3
1824,29-12-2023,21.2,62.2,55,5,5,51,0.85,300,3
1825,30-12-2023,22.6,56,58,4,5,35,0.85,300,4
